,Unnamed: 0,price,condition,district,max_floor,street,num_rooms,region,area,url,num_bathrooms,building_type,floor,ceiling_height
2521,3334,72000,good,Arabkir,5,Griboedov St,2,Yerevan,61,http://www.myrealty.am/en/item/7152/apartment-for-sale-in-Yerevan,1,stone,5,2.8
2522,3723,77700,newly repaired,Davtashen,16,Davtashen 1 district,3,Yerevan,96,http://www.myrealty.am/en/item/22176/3-senyakanoc-bnakaran-vacharq-Yerevan-Davtashen,1,panel,6,2.8
2523,5688,56000,newly repaired,Malatia-Sebastia,14,Z.Andranik St,3,Yerevan,88,http://www.myrealty.am/en/item/30733/3-senyakanoc-bnakaran-vacharq-Yerevan-Malatia-Sebastia,1,panel,7,2.8
2524,3122,78000,newly repaired,Qanaqer-Zeytun,6,Davit Anhaxt St,2,Yerevan,80,http://www.myrealty.am/en/item/35127/2-senyakanoc-bnakaran-vacharq-Yerevan-Qanaqer-Zeytun,1,stone,2,2.8
2525,1315,75000,newly repaired,Qanaqer-Zeytun,13,Rubinyants St,3,Yerevan,100,http://www.myrealty.am/en/item/35036/3-senyakanoc-bnakaran-vacharq-Yerevan-Qanaqer-Zeytun,1,panel,9,2.8
2526,5902,149000,newly repaired,Center,12,Northern Ave,1,Yerevan,70,http://www.myrealty.am/en/item/32189/1-senyakanoc-bnakaran-vacharq-Yerevan-Center,2,monolit,7,3.0
2527,2344,107000,good,Center,6,Abovyan St,3,Yerevan,119,http://www.myrealty.am/en/item/35915/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,1,2.8
2528,3256,75000,newly repaired,Center,5,Abovyan St,2,Yerevan,40,http://www.myrealty.am/en/item/29650/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,4,2.8
2529,521,85000,newly repaired,Center,4,Nalbandyan St,2,Yerevan,35,http://www.myrealty.am/en/item/37501/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,3,2.8
2530,4746,50000,good,Nor Norq,5,Totovents St,2,Yerevan,66,http://www.myrealty.am/en/item/35338/2-senyakanoc-bnakaran-vacharq-Yerevan-Nor%20Norq,1,stone,4,2.8
2531,6776,35000,good,Shengavit,5,Mantashyan St.,1,Yerevan,46,http://www.myrealty.am/en/item/22446/1-senyakanoc-bnakaran-vacharq-Yerevan-Shengavit,1,stone,5,2.8
2532,2752,85000,newly repaired,Center,10,Rostom St,2,Yerevan,74,http://www.myrealty.am/en/item/15589/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,panel,4,3.2
2533,6284,168000,newly repaired,Center,8,Buzand St,3,Yerevan,82,http://www.myrealty.am/en/item/31114/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,monolit,4,3.0
2534,2818,80000,newly repaired,Center,10,Koghbatsi St,1,Yerevan,42,http://www.myrealty.am/en/item/15214/1-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,panel,7,2.8
2535,2006,110000,newly repaired,Center,5,Zakyan St,3,Yerevan,80,http://www.myrealty.am/en/item/27055/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,2,2.8
2536,1562,125000,newly repaired,Center,11,Agatangeghos St,3,Yerevan,93,http://www.myrealty.am/en/item/15951/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,panel,6,2.8
2537,3014,75000,zero condition,Center,6,Frik St,4,Yerevan,144,http://www.myrealty.am/en/item/36501/4-senyakanoc-bnakaran-vacharq-Yerevan-Center,2,stone,6,2.8
2538,2072,68000,newly repaired,Arabkir,5,Komitas Ave,2,Yerevan,73,http://www.myrealty.am/en/item/31153/2-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,4,3.2
2539,2149,115000,newly repaired,Davtashen,15,Mikoyan St,4,Yerevan,104,http://www.myrealty.am/en/item/21249/4-senyakanoc-bnakaran-vacharq-Yerevan-Davtashen,2,monolit,2,3.0
2540,3039,65000,zero condition,Arabkir,12,Sose St,3,Yerevan,86,http://www.myrealty.am/en/item/36264/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,2,panel,11,2.8
2541,6750,97000,newly repaired,Arabkir,16,Baghramyan av(Arabkir),2,Yerevan,81,http://www.myrealty.am/en/item/16644/2-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,monolit,13,3.0
2542,2687,85000,zero condition,Center,15,Buzand St,2,Yerevan,53,http://www.myrealty.am/en/item/5325/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,monolit,3,3.0
2543,4867,53000,newly repaired,Center,14,Argishti St,2,Yerevan,56,http://www.myrealty.am/en/item/28581/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,monolit,12,3.0
2544,2485,92000,good,Center,11,Koghbatsi St,3,Yerevan,94,http://www.myrealty.am/en/item/236/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,panel,10,2.8
2545,3111,75000,newly repaired,Center,4,Tigran Mets Ave,3,Yerevan,78,http://www.myrealty.am/en/item/35811/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,2,stone,2,3.0
2546,1170,150000,newly repaired,Center,11,Saryan St,4,Yerevan,128,http://www.myrealty.am/en/item/17154/4-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,panel,6,2.8
2547,1482,42000,good,Malatia-Sebastia,5,Kurghinyan St,4,Yerevan,100,http://www.myrealty.am/en/item/31011/4-senyakanoc-bnakaran-vacharq-Yerevan-Malatia-Sebastia,1,stone,5,2.8
2548,107,93000,newly repaired,Achapnyak,13,Shinararner St,4,Yerevan,111,http://www.myrealty.am/en/item/35708/4-senyakanoc-bnakaran-vacharq-Yerevan-Achapnyak,1,other,10,2.8
2549,814,40000,good,Qanaqer-Zeytun,5,Davit Anhaxt St,1,Yerevan,47,http://www.myrealty.am/en/item/23726/1-senyakanoc-bnakaran-vacharq-Yerevan-Qanaqer-Zeytun,1,stone,4,2.8
2550,5362,315000,newly repaired,Center,5,Tamanyan St,3,Yerevan,112,http://www.myrealty.am/en/item/27583/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,3,3.2
2551,6710,204000,newly repaired,Center,4,Saryan St,4,Yerevan,140,http://www.myrealty.am/en/item/38137/4-senyakanoc-bnakaran-vacharq-Yerevan-Center,2,stone,4,2.8
2552,4871,259000,zero condition,Center,14,Amiryan St,4,Yerevan,144,http://www.myrealty.am/en/item/2551/Apartment-for-sale-in-Yerevan,3,monolit,10,3.0
2553,2025,124000,zero condition,Arabkir,11,Gyulbenkyan St,3,Yerevan,103,http://www.myrealty.am/en/item/3655/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,monolit,9,3.0
2554,5021,51000,newly repaired,Arabkir,5,Gyulbenkyan St,2,Yerevan,45,http://www.myrealty.am/en/item/26748/2-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,2,3.0
2555,820,40000,newly repaired,Center,10,Agatangeghos St,1,Yerevan,40,http://www.myrealty.am/en/item/18047/1-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,panel,6,2.8
2556,1635,46000,good,Shengavit,10,Mayisi 9 St,3,Yerevan,100,http://www.myrealty.am/en/item/23868/3-senyakanoc-bnakaran-vacharq-Yerevan-Shengavit,1,panel,8,2.8
2557,6667,38000,good,Achapnyak,5,Leningradyan St,3,Yerevan,78,http://www.myrealty.am/en/item/35886/3-senyakanoc-bnakaran-vacharq-Yerevan-Achapnyak,1,stone,5,2.8
2558,1815,123000,newly repaired,Center,5,D. Demirchyan St,3,Yerevan,82,http://www.myrealty.am/en/item/18937/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,3,3.0
2559,6752,35000,newly repaired,Avan,9,Avan-Arinj 1 micro,3,Yerevan,46,http://www.myrealty.am/en/item/27962/3-senyakanoc-bnakaran-vacharq-Yerevan-Avan,1,panel,9,2.8
2560,3957,62000,newly repaired,Arabkir,15,Griboedov St,2,Yerevan,55,http://www.myrealty.am/en/item/29592/2-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,monolit,3,3.0
2561,3756,80000,zero condition,Center,16,Tsitsernakaberd Highway,3,Yerevan,100,http://www.myrealty.am/en/item/2182/apartment-for-sale-in-Yerevan,1,monolit,5,3.0
2562,687,34700,zero condition,Malatia-Sebastia,9,Raffi St,3,Yerevan,85,http://www.myrealty.am/en/item/36003/3-senyakanoc-bnakaran-vacharq-Yerevan-Malatia-Sebastia,1,panel,7,2.8
2563,2778,73000,good,Center,14,Argishti St,3,Yerevan,92,http://www.myrealty.am/en/item/16563/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,other,13,2.8
2564,5544,130000,good,Avan,9,Tsarav Aghbyur St,1,Yerevan,118,http://www.myrealty.am/en/item/27725/1-senyakanoc-bnakaran-vacharq-Yerevan-Avan,1,other,2,2.8
2565,5343,72000,newly repaired,Center,9,Pushkin St,3,Yerevan,65,http://www.myrealty.am/en/item/28293/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,panel,2,2.8
2566,5612,46000,newly repaired,Malatia-Sebastia,9,A. Babajanyan St,2,Yerevan,70,http://www.myrealty.am/en/item/35724/2-senyakanoc-bnakaran-vacharq-Yerevan-Malatia-Sebastia,1,panel,5,2.8
2567,4541,60000,good,Shengavit,5,Chexov St,3,Yerevan,76,http://www.myrealty.am/en/item/11056/3-senyakanoc-bnakaran-vacharq-Yerevan-Shengavit,1,stone,4,2.8
2568,921,295000,newly repaired,Center,9,Nalbandyan St,4,Yerevan,135,http://www.myrealty.am/en/item/34294/4-senyakanoc-bnakaran-vacharq-Yerevan-Center,2,other,5,2.8
2569,658,33000,newly repaired,Achapnyak,16,16 District,3,Yerevan,78,http://www.myrealty.am/en/item/23445/3-senyakanoc-bnakaran-vacharq-Yerevan-Achapnyak,1,panel,7,2.8
2570,559,55000,newly repaired,Qanaqer-Zeytun,5,Droi St,3,Yerevan,80,http://www.myrealty.am/en/item/6348/3-senyakanoc-bnakaran-vacharq-Yerevan-Qanaqer-Zeytun,1,other,2,2.8
2571,3449,70000,newly repaired,Arabkir,9,Hr.Kochar St,2,Yerevan,50,http://www.myrealty.am/en/item/27388/2-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,monolit,3,3.0
2572,2106,75000,good,Center,4,Tigran Mets Ave,2,Yerevan,82,http://www.myrealty.am/en/item/36696/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,4,3.2
2573,2476,92000,good,Center,9,Koghbatsi St,3,Yerevan,95,http://www.myrealty.am/en/item/20256/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,panel,9,2.8
2574,4571,58000,good,Center,5,Mashtots Ave,2,Yerevan,40,http://www.myrealty.am/en/item/13970/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,3,2.8
2575,1972,40000,newly repaired,Achapnyak,9,Bashinjaxyan St,1,Yerevan,48,http://www.myrealty.am/en/item/32459/1-senyakanoc-bnakaran-vacharq-Yerevan-Achapnyak,1,panel,6,2.8
2576,1283,38500,good,Nor Norq,12,Gayi Ave,2,Yerevan,64,http://www.myrealty.am/en/item/30567/2-senyakanoc-bnakaran-vacharq-Yerevan-Nor%20Norq,1,panel,9,2.8
2577,994,36000,newly repaired,Achapnyak,5,Margaryan St,1,Yerevan,48,http://www.myrealty.am/en/item/32482/1-senyakanoc-bnakaran-vacharq-Yerevan-Achapnyak,1,stone,4,2.8
2578,473,105000,good,Center,4,Moskovyan St,2,Yerevan,62,http://www.myrealty.am/en/item/36428/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,3,2.8
2579,6090,125000,newly repaired,Arabkir,12,Hr.Kochar St,4,Yerevan,147,http://www.myrealty.am/en/item/31953/4-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,2,monolit,4,2.8
2580,4187,60000,newly repaired,Arabkir,5,Komitas Ave,3,Yerevan,77,http://www.myrealty.am/en/item/28728/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,5,2.8
2581,5899,140000,newly repaired,Center,9,Yekmalyan St,3,Yerevan,100,http://www.myrealty.am/en/item/29596/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,monolit,3,3.2
2582,3727,65000,newly repaired,Avan,13,Tsarav Aghbyur St,2,Yerevan,72,http://www.myrealty.am/en/item/30313/2-senyakanoc-bnakaran-vacharq-Yerevan-Avan,1,monolit,11,3.0
2583,6348,50000,zero condition,Arabkir,9,Adonts St,3,Yerevan,80,http://www.myrealty.am/en/item/28952/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,panel,1,2.8
2584,5008,125000,zero condition,Arabkir,17,Komitas Ave,4,Yerevan,125,http://www.myrealty.am/en/item/33477/4-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,2,monolit,9,3.2
2585,2880,31000,good,Nor Norq,5,Nansen St,2,Yerevan,54,http://www.myrealty.am/en/item/29914/2-senyakanoc-bnakaran-vacharq-Yerevan-Nor%20Norq,1,stone,5,2.8
2586,5259,174000,newly repaired,Center,23,Vardanants St,2,Yerevan,90,http://www.myrealty.am/en/item/25670/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,monolit,6,3.2
2587,5584,45000,good,Malatia-Sebastia,9,Gusan Sheram St,3,Yerevan,70,http://www.myrealty.am/en/item/29682/3-senyakanoc-bnakaran-vacharq-Yerevan-Malatia-Sebastia,1,panel,4,2.8
2588,1791,118000,newly repaired,Center,15,Aram St,2,Yerevan,62,http://www.myrealty.am/en/item/24234/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,monolit,5,3.0
2589,260,28500,good,Malatia-Sebastia,9,Isakov Ave (Mal.-Seb.),1,Yerevan,46,http://www.myrealty.am/en/item/28575/1-senyakanoc-bnakaran-vacharq-Yerevan-Malatia-Sebastia,1,panel,5,2.8
2590,5041,34000,good,Malatia-Sebastia,9,Raffi St,3,Yerevan,96,http://www.myrealty.am/en/item/31041/3-senyakanoc-bnakaran-vacharq-Yerevan-Malatia-Sebastia,1,panel,9,2.8
2591,2419,55000,good,Arabkir,5,V.Papazyan St,2,Yerevan,54,http://www.myrealty.am/en/item/30198/2-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,3,2.8
2592,376,50000,good,Davtashen,9,Davtashen 4 district,3,Yerevan,82,http://www.myrealty.am/en/item/19161/3-senyakanoc-bnakaran-vacharq-Yerevan-Davtashen,1,panel,6,2.8
2593,2650,90000,newly repaired,Avan,9,Arinj,3,Yerevan,107,http://www.myrealty.am/en/item/37143/3-senyakanoc-bnakaran-vacharq-Yerevan-Avan,1,panel,8,2.8
2594,3911,63500,good,Arabkir,5,A. Khachatrian St,3,Yerevan,80,http://www.myrealty.am/en/item/37895/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,3,2.8
2595,2881,285000,good,Center,15,Buzand St,4,Yerevan,135,http://www.myrealty.am/en/item/36358/4-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,other,7,2.8
2596,4438,47000,newly repaired,Arabkir,5,V.Vagharshyan St,2,Yerevan,47,http://www.myrealty.am/en/item/2517/2-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,4,2.8
2597,1347,130000,good,Arabkir,5,Komitas Ave,5,Yerevan,120,http://www.myrealty.am/en/item/35897/5-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,2,stone,4,3.2
2598,2874,48000,good,Center,5,Abovyan St,2,Yerevan,40,http://www.myrealty.am/en/item/37703/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,5,2.8
2599,4082,87000,good,Arabkir,9,Sundukyan St,3,Yerevan,103,http://www.myrealty.am/en/item/23286/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,6,2.8
2600,1127,175000,newly repaired,Center,14,Rostom St,3,Yerevan,138,http://www.myrealty.am/en/item/15393/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,2,monolit,7,3.2
2601,4946,138000,good,Center,4,Teryan St,2,Yerevan,65,http://www.myrealty.am/en/item/94/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,2,3.0
2602,1743,120000,newly repaired,Arabkir,19,Mamikoniants St,3,Yerevan,85,http://www.myrealty.am/en/item/32887/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,monolit,8,3.0
2603,3993,62000,good,Nor Norq,9,Moldovakan St,4,Yerevan,89,http://www.myrealty.am/en/item/22833/4-senyakanoc-bnakaran-vacharq-Yerevan-Nor%20Norq,1,panel,4,2.8
2604,4841,50000,newly repaired,Malatia-Sebastia,14,Z.Andranik St,3,Yerevan,80,http://www.myrealty.am/en/item/27731/3-senyakanoc-bnakaran-vacharq-Yerevan-Malatia-Sebastia,1,panel,1,2.8
2605,801,35000,good,Avan,14,Avan-Arinj 1 micro,2,Yerevan,60,http://www.myrealty.am/en/item/29740/2-senyakanoc-bnakaran-vacharq-Yerevan-Avan,1,other,1,2.8
2606,2757,85000,good,Arabkir,4,Baghramyan av(Arabkir),2,Yerevan,85,http://www.myrealty.am/en/item/13891/2-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,2,2.8
2607,5556,130000,newly repaired,Center,5,Tumanyan St,1,Yerevan,42,http://www.myrealty.am/en/item/21458/1-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,4,3.2
2608,5228,45000,good,Avan,9,Acharyan St,3,Yerevan,82,http://www.myrealty.am/en/item/34088/3-senyakanoc-bnakaran-vacharq-Yerevan-Avan,1,panel,3,2.8
2609,6713,200000,newly repaired,Center,4,Pushkin St,3,Yerevan,135,http://www.myrealty.am/en/item/37271/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,2,stone,3,3.2
2610,599,150000,good,Center,6,Sayat Nova Ave,2,Yerevan,70,http://www.myrealty.am/en/item/37811/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,4,2.8
2611,3313,180000,newly repaired,Arabkir,5,Kievyan St,4,Yerevan,140,http://www.myrealty.am/en/item/15859/4-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,3,monolit,2,3.0
2612,1755,120000,newly repaired,Center,5,Amiryan St,3,Yerevan,101,http://www.myrealty.am/en/item/31460/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,5,2.8
2613,3582,70000,good,Center,6,Leo St,2,Yerevan,63,http://www.myrealty.am/en/item/37683/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,4,2.8
2614,4201,60000,good,Davtashen,10,Davtashen 1 district,3,Yerevan,96,http://www.myrealty.am/en/item/28049/3-senyakanoc-bnakaran-vacharq-Yerevan-Davtashen,1,monolit,9,2.8
2615,4339,55000,good,Center,9,Koghbatsi St,1,Yerevan,48,http://www.myrealty.am/en/item/23648/1-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,panel,7,2.8
2616,747,34000,good,Nor Norq,12,Gayi Ave,2,Yerevan,62,http://www.myrealty.am/en/item/16686/2-senyakanoc-bnakaran-vacharq-Yerevan-Nor%20Norq,1,other,12,2.8
2617,2649,95000,good,Center,16,Baghramyan Ave (Kentron),3,Yerevan,97,http://www.myrealty.am/en/item/20465/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,monolit,4,2.8
2618,4632,52000,newly repaired,Arabkir,14,Hovsep Emin St,3,Yerevan,80,http://www.myrealty.am/en/item/33037/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,panel,4,2.8
2619,3992,62000,newly repaired,Center,4,Tigran Mets Ave,3,Yerevan,72,http://www.myrealty.am/en/item/33706/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,other,3,3.2
2620,2380,56000,good,Arabkir,5,Komitas Ave,2,Yerevan,70,http://www.myrealty.am/en/item/23053/2-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,2,2.8
2621,6447,120000,newly repaired,Arabkir,10,Mamikoniants St,3,Yerevan,95,http://www.myrealty.am/en/item/12714/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,other,4,2.8
2622,4943,85000,newly repaired,Center,9,Ler. Kamsar St,3,Yerevan,80,http://www.myrealty.am/en/item/15740/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,monolit,2,3.2
2623,882,185000,zero condition,Center,12,Tumanyan St,4,Yerevan,132,http://www.myrealty.am/en/item/37259/4-senyakanoc-bnakaran-vacharq-Yerevan-Center,2,monolit,9,3.2
2624,5600,61000,newly repaired,Malatia-Sebastia,14,Z.Andranik St,3,Yerevan,80,http://www.myrealty.am/en/item/22190/3-senyakanoc-bnakaran-vacharq-Yerevan-Malatia-Sebastia,1,panel,4,2.8
2625,6535,200000,zero condition,Center,14,Aram St,4,Yerevan,126,http://www.myrealty.am/en/item/18337/4-senyakanoc-bnakaran-vacharq-Yerevan-Center,2,monolit,4,3.2
2626,1327,125000,newly repaired,Center,5,Khanjyan St,4,Yerevan,110,http://www.myrealty.am/en/item/27630/4-senyakanoc-bnakaran-vacharq-Yerevan-Center,2,stone,5,3.2
2627,341,145000,newly repaired,Qanaqer-Zeytun,9,Sevak St,4,Yerevan,135,http://www.myrealty.am/en/item/25308/4-senyakanoc-bnakaran-vacharq-Yerevan-Qanaqer-Zeytun,2,monolit,6,3.0
2628,1652,120000,newly repaired,Arabkir,15,Adonts St,3,Yerevan,90,http://www.myrealty.am/en/item/25256/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,panel,11,3.0
2629,6749,95000,newly repaired,Center,9,Nalbandyan St,2,Yerevan,62,http://www.myrealty.am/en/item/22990/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,other,6,2.8
2630,2689,85000,newly repaired,Arabkir,12,Mamikoniants St,1,Yerevan,63,http://www.myrealty.am/en/item/4586/1-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,monolit,11,3.0
2631,6494,50000,good,Center,16,M.Khorenatsi St,3,Yerevan,85,http://www.myrealty.am/en/item/25886/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,panel,16,2.8
2632,4090,87000,newly repaired,Malatia-Sebastia,5,Gusan Sheram St,5,Yerevan,143,http://www.myrealty.am/en/item/33976/5-senyakanoc-bnakaran-vacharq-Yerevan-Malatia-Sebastia,1,stone,4,2.8
2633,24,90000,good,Arabkir,5,Kievyan St,3,Yerevan,92,http://www.myrealty.am/en/item/15114/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,4,2.8
2634,4701,50000,newly repaired,Nor Norq,4,Moldovakan St,2,Yerevan,59,http://www.myrealty.am/en/item/17037/2-senyakanoc-bnakaran-vacharq-Yerevan-Nor%20Norq,1,other,1,3.0
2635,5163,45000,newly repaired,Achapnyak,4,Abelyan St,3,Yerevan,58,http://www.myrealty.am/en/item/36433/3-senyakanoc-bnakaran-vacharq-Yerevan-Achapnyak,1,stone,4,2.8
2636,800,35000,newly repaired,Avan,14,Charents disrtict,2,Yerevan,65,http://www.myrealty.am/en/item/17610/2-senyakanoc-bnakaran-vacharq-Yerevan-Avan,1,panel,12,2.8
2637,3098,79000,good,Arabkir,12,Arabkir 19 St,3,Yerevan,91,http://www.myrealty.am/en/item/17626/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,panel,9,2.8
2638,1933,300000,newly repaired,Center,9,Northern Ave,3,Yerevan,120,http://www.myrealty.am/en/item/13219/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,monolit,3,3.0
2639,2683,85000,good,Arabkir,4,Baghramyan av(Arabkir),2,Yerevan,85,http://www.myrealty.am/en/item/7029/2-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,2,2.8
2640,596,50000,good,Center,5,Abovyan St,1,Yerevan,42,http://www.myrealty.am/en/item/30192/1-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,5,2.6
2641,2474,92000,zero condition,Arabkir,17,Arabkir 43 St,3,Yerevan,138,http://www.myrealty.am/en/item/27029/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,monolit,13,2.8
2642,2044,135000,newly repaired,Center,10,Tigran Mets Ave,3,Yerevan,107,http://www.myrealty.am/en/item/12532/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,2,monolit,5,3.0
2643,5793,48000,newly repaired,Shengavit,5,Manandyan St,3,Yerevan,78,http://www.myrealty.am/en/item/35254/3-senyakanoc-bnakaran-vacharq-Yerevan-Shengavit,1,stone,4,3.0
2644,6573,57500,good,Center,11,Vardanants St,3,Yerevan,83,http://www.myrealty.am/en/item/27774/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,panel,4,2.8
2645,3102,82000,zero condition,Center,5,Koghbatsi St,2,Yerevan,65,http://www.myrealty.am/en/item/15973/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,2,2.8
2646,2140,115000,newly repaired,Arabkir,4,Hakobyan St,4,Yerevan,120,http://www.myrealty.am/en/item/30706/4-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,4,3.0
2647,1071,37500,zero condition,Avan,14,Tsarav Aghbyur St,2,Yerevan,56,http://www.myrealty.am/en/item/33277/2-senyakanoc-bnakaran-vacharq-Yerevan-Avan,1,monolit,5,3.2
2648,1960,50000,zero condition,Center,21,Tsitsernakaberd Highway,2,Yerevan,60,http://www.myrealty.am/en/item/30904/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,monolit,8,3.2
2649,2008,110000,newly repaired,Center,15,Aram St,2,Yerevan,55,http://www.myrealty.am/en/item/17961/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,monolit,11,3.0
2650,2541,55000,good,Arabkir,14,Hovsep Emin St,4,Yerevan,104,http://www.myrealty.am/en/item/6317/apartment-for-sale-in-Yerevan,1,panel,14,2.8
2651,3626,67000,newly repaired,Arabkir,4,Komitas Ave,2,Yerevan,47,http://www.myrealty.am/en/item/7492/2-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,3,3.0
2652,3432,70000,newly repaired,Center,4,Khanjyan St,3,Yerevan,80,http://www.myrealty.am/en/item/17549/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,4,3.0
2653,6572,75000,good,Center,16,Charents St,3,Yerevan,110,http://www.myrealty.am/en/item/27717/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,panel,9,3.0
2654,657,33000,newly repaired,Arabkir,5,Hr.Kochar St,1,Yerevan,34,http://www.myrealty.am/en/item/23044/1-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,5,2.6
2655,6778,35000,good,Malatia-Sebastia,9,A. Babajanyan St,2,Yerevan,67,http://www.myrealty.am/en/item/22588/2-senyakanoc-bnakaran-vacharq-Yerevan-Malatia-Sebastia,1,panel,5,2.8
2656,2360,105000,newly repaired,Center,14,Argishti St,3,Yerevan,112,http://www.myrealty.am/en/item/32340/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,2,monolit,2,3.2
2657,3670,67000,newly repaired,Arabkir,5,A. Khachatrian St,3,Yerevan,81,http://www.myrealty.am/en/item/38123/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,3,2.8
2658,2489,90000,newly repaired,Arabkir,5,Hr.Kochar St,3,Yerevan,85,http://www.myrealty.am/en/item/32591/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,1,2.8
2659,6793,35000,good,Arabkir,5,Mamikoniants St,1,Yerevan,46,http://www.myrealty.am/en/item/35993/1-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,3,2.8
2660,1559,42000,good,Center,10,Kajaznuni St,2,Yerevan,67,http://www.myrealty.am/en/item/36402/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,panel,9,2.8
