Unnamed: 0,condition,price,max_floor,street,num_rooms,region,area,url,num_bathrooms,building_type,floor,ceiling_height
6025,newly repaired,125000,7,Charents St,4,Yerevan,110,http://www.myrealty.am/en/item/16155/4-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,2,2.8
1810,good,45000,9,Bagratuniats Ave,3,Yerevan,63,http://www.myrealty.am/en/item/28181/3-senyakanoc-bnakaran-vacharq-Yerevan-Shengavit,1,panel,3,2.8
3368,good,70500,5,Kievyan St,3,Yerevan,86,http://www.myrealty.am/en/item/23644/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,2,3
2534,newly repaired,55000,9,Gusan Sheram St,4,Yerevan,98,http://www.myrealty.am/en/item/31594/4-senyakanoc-bnakaran-vacharq-Yerevan-Malatia-Sebastia,1,panel,6,2.8
1877,newly repaired,118000,5,Nalbandyan St,2,Yerevan,80,http://www.myrealty.am/en/item/13027/Apartment-for-sale-in-Yerevan,2,stone,4,3
4866,newly repaired,260000,6,Moskovyan St,2,Yerevan,90,http://www.myrealty.am/en/item/31459/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,4,3.2
1258,newly repaired,50000,5,Moldovakan St,3,Yerevan,67,http://www.myrealty.am/en/item/38079/3-senyakanoc-bnakaran-vacharq-Yerevan-Nor%20Norq,1,stone,1,2.8
1163,newly repaired,155000,7,Adonts St,3,Yerevan,135,http://www.myrealty.am/en/item/4804/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,2,other,5,2.8
4912,newly repaired,115000,7,Stepanyan St,3,Yerevan,107,http://www.myrealty.am/en/item/29771/3-senyakanoc-bnakaran-vacharq-Yerevan-Nor%20Norq,2,monolit,2,3
612,newly repaired,160000,14,Amiryan St,2,Yerevan,82,http://www.myrealty.am/en/item/466/Apartment-for-sale-in-Yerevan,2,monolit,8,2.8
4083,newly repaired,87000,5,Gyulbenkyan St,3,Yerevan,86,http://www.myrealty.am/en/item/23077/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,1,2.8
368,newly repaired,115000,9,Paronyan St,3,Yerevan,80,http://www.myrealty.am/en/item/25547/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,2,other,8,2.8
5464,newly repaired,46000,4,K. Ulnetsi St,3,Yerevan,80,http://www.myrealty.am/en/item/34505/3-senyakanoc-bnakaran-vacharq-Yerevan-Qanaqer-Zeytun,1,panel,3,2.8
1962,newly repaired,47000,4,Margaryan St,2,Yerevan,60,http://www.myrealty.am/en/item/13582/apartment-for-sale-in-Yerevan,1,stone,2,2.8
5835,good,51000,5,Kurghinyan St,4,Yerevan,118,http://www.myrealty.am/en/item/22454/4-senyakanoc-bnakaran-vacharq-Yerevan-Malatia-Sebastia,1,stone,3,2.8
4970,good,39000,9,Manandyan St,3,Yerevan,80,http://www.myrealty.am/en/item/28913/3-senyakanoc-bnakaran-vacharq-Yerevan-Shengavit,1,panel,8,2.8
678,good,33000,9,A. Babajanyan St,2,Yerevan,68,http://www.myrealty.am/en/item/15100/2-senyakanoc-bnakaran-vacharq-Yerevan-Malatia-Sebastia,1,panel,3,2.8
1025,newly repaired,105000,5,Vardanants St,3,Yerevan,78,http://www.myrealty.am/en/item/19822/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,4,2.8
1326,good,68000,9,E. Qochar St,3,Yerevan,80,http://www.myrealty.am/en/item/34179/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,panel,9,2.8
404,good,55000,16,M.Khorenatsi St,1,Yerevan,60,http://www.myrealty.am/en/item/37720/1-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,other,7,2.8
5445,newly repaired,55000,5,Mashtots Ave,2,Yerevan,58,http://www.myrealty.am/en/item/27534/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,2,3.2
3235,newly repaired,73000,9,Vardanants St,3,Yerevan,78,http://www.myrealty.am/en/item/5050/apartment-for-sale-in-Yerevan,1,panel,2,3
5347,newly repaired,67000,14,Tsarav Aghbyur St,2,Yerevan,86,http://www.myrealty.am/en/item/26822/2-senyakanoc-bnakaran-vacharq-Yerevan-Avan,1,monolit,2,3.2
2812,newly repaired,80000,5,Amiryan St,2,Yerevan,36,http://www.myrealty.am/en/item/20094/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,3,3.2
3479,newly repaired,54000,14,Tigran Mets Ave,2,Yerevan,42,http://www.myrealty.am/en/item/28621/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,panel,13,2.8
6647,newly repaired,344000,15,Buzand St,3,Yerevan,137,http://www.myrealty.am/en/item/31486/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,monolit,13,2.8
4800,newly repaired,110000,13,Mamikoniants St,3,Yerevan,95,http://www.myrealty.am/en/item/14103/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,monolit,3,3
3277,newly repaired,75000,5,Charents St,3,Yerevan,60,http://www.myrealty.am/en/item/36511/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,2,3
600,good,185000,11,Nalbandyan St,3,Yerevan,136,http://www.myrealty.am/en/item/32162/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,2,other,8,3
2053,newly repaired,350000,10,Abovyan St,2,Yerevan,104,http://www.myrealty.am/en/item/14650/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,2,monolit,8,3.2
5623,newly repaired,130000,11,Hr.Kochar St,3,Yerevan,105,http://www.myrealty.am/en/item/33773/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,2,monolit,6,3
3244,zero condition,73950,10,V.Vagharshyan St,3,Yerevan,87,http://www.myrealty.am/en/item/33262/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,2,monolit,3,3.2
3754,newly repaired,80000,9,Mamikoniants St,3,Yerevan,85,http://www.myrealty.am/en/item/11817/apartment-for-sale-in-Yerevan,1,panel,7,2.8
2303,newly repaired,52000,14,Nazarbekyan district,3,Yerevan,85,http://www.myrealty.am/en/item/5970/apartment-for-sale-in-Yerevan,1,panel,11,2.8
901,newly repaired,34000,12,Moldovakan St,2,Yerevan,65,http://www.myrealty.am/en/item/35741/2-senyakanoc-bnakaran-vacharq-Yerevan-Nor%20Norq,1,panel,12,2.8
2137,good,110000,9,Davtashen 4 district,5,Yerevan,133,http://www.myrealty.am/en/item/37772/5-senyakanoc-bnakaran-vacharq-Yerevan-Davtashen,3,panel,1,2.8
1700,good,45000,9,Duryan disrtict,3,Yerevan,76,http://www.myrealty.am/en/item/13920/3-senyakanoc-bnakaran-vacharq-Yerevan-Avan,1,panel,3,3
1964,newly repaired,47000,9,Shiraz St,3,Yerevan,93,http://www.myrealty.am/en/item/14351/3-senyakanoc-bnakaran-vacharq-Yerevan-Achapnyak,1,other,8,3
6374,newly repaired,190000,13,Yekmalyan St,3,Yerevan,135,http://www.myrealty.am/en/item/37536/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,2,monolit,12,3
6327,good,40000,9,Avan-Arinj 1 micro,3,Yerevan,80,http://www.myrealty.am/en/item/21257/3-senyakanoc-bnakaran-vacharq-Yerevan-Avan,1,panel,4,2.8
2407,good,55000,9,Arzumanyan St,3,Yerevan,78,http://www.myrealty.am/en/item/12431/3-senyakanoc-bnakaran-vacharq-Yerevan-Achapnyak,1,panel,5,3
3019,good,43000,9,Badal Muradyan St,1,Yerevan,80,http://www.myrealty.am/en/item/22095/1-senyakanoc-bnakaran-vacharq-Yerevan-Nor%20Norq,1,panel,6,2.8
1929,good,123000,10,Hanrapetutyan St,3,Yerevan,89,http://www.myrealty.am/en/item/27510/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,2,panel,5,2.8
5821,newly repaired,105000,5,Zakyan St,3,Yerevan,80,http://www.myrealty.am/en/item/20392/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,2,3
6783,good,35000,4,Komitas Ave,1,Yerevan,37,http://www.myrealty.am/en/item/31979/1-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,1,3.2
1459,good,44000,10,Chexov St,3,Yerevan,91,http://www.myrealty.am/en/item/22802/3-senyakanoc-bnakaran-vacharq-Yerevan-Shengavit,1,panel,1,2.8
2584,good,90000,5,Komitas Ave,3,Yerevan,96,http://www.myrealty.am/en/item/15590/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,other,2,2.8
5361,newly repaired,85000,5,Komitas Ave,2,Yerevan,70,http://www.myrealty.am/en/item/30583/2-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,5,3.2
3699,newly repaired,78000,4,Kievyan St,3,Yerevan,80,http://www.myrealty.am/en/item/37315/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,4,3.2
3668,newly repaired,66500,10,Garegin Nzhdeh Ave,3,Yerevan,100,http://www.myrealty.am/en/item/37959/3-senyakanoc-bnakaran-vacharq-Yerevan-Shengavit,1,panel,4,2.8
5833,good,55000,9,Raffi St,3,Yerevan,80,http://www.myrealty.am/en/item/26839/3-senyakanoc-bnakaran-vacharq-Yerevan-Malatia-Sebastia,1,panel,9,2.8
1864,newly repaired,50000,14,Z.Andranik St,2,Yerevan,64,http://www.myrealty.am/en/item/22464/2-senyakanoc-bnakaran-vacharq-Yerevan-Malatia-Sebastia,1,panel,6,2.8
3973,good,62000,16,V.Papazyan St,4,Yerevan,91,http://www.myrealty.am/en/item/2154/Apartment-for-sale-in-Yerevan,1,panel,14,2.8
1939,good,47000,9,Davtashen 1 district,3,Yerevan,80,http://www.myrealty.am/en/item/21669/3-senyakanoc-bnakaran-vacharq-Yerevan-Davtashen,1,panel,8,2.8
6436,newly repaired,210000,12,Aram St,3,Yerevan,80,http://www.myrealty.am/en/item/14465/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,2,monolit,5,3.2
1439,newly repaired,135000,10,Tumanyan St,3,Yerevan,80,http://www.myrealty.am/en/item/15091/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,panel,9,2.8
5359,newly repaired,98000,10,Aghayan St,2,Yerevan,75,http://www.myrealty.am/en/item/27702/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,panel,3,3
4892,newly repaired,49000,9,Gogol St,3,Yerevan,78,http://www.myrealty.am/en/item/26221/3-senyakanoc-bnakaran-vacharq-Yerevan-Qanaqer-Zeytun,1,panel,9,2.8
1926,newly repaired,180000,5,Sayat Nova Ave,3,Yerevan,92,http://www.myrealty.am/en/item/21326/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,2,stone,4,3.2
3886,newly repaired,82000,21,Tsitsernakaberd Highway,2,Yerevan,65,http://www.myrealty.am/en/item/37269/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,monolit,10,3
2661,good,85000,9,M.Khorenatsi St,5,Yerevan,93,http://www.myrealty.am/en/item/35149/5-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,panel,8,2.8
3091,newly repaired,235000,10,Yekmalyan St,3,Yerevan,119,http://www.myrealty.am/en/item/37731/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,2,monolit,2,3
4904,newly repaired,49000,5,Komitas Ave,1,Yerevan,43,http://www.myrealty.am/en/item/31973/1-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,2,2.8
5299,newly repaired,83000,9,Mashtots Ave,2,Yerevan,73,http://www.myrealty.am/en/item/32738/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,panel,9,2.8
6606,good,65000,9,Sundukyan St,2,Yerevan,74,http://www.myrealty.am/en/item/26994/2-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,panel,5,2.8
5349,newly repaired,75000,4,Khanjyan St,3,Yerevan,76,http://www.myrealty.am/en/item/30458/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,3,3.2
608,good,155000,4,Hanrapetutyan St,4,Yerevan,112,http://www.myrealty.am/en/item/35953/4-senyakanoc-bnakaran-vacharq-Yerevan-Center,2,stone,2,3
4162,good,60000,9,Kajaznuni St,2,Yerevan,72,http://www.myrealty.am/en/item/18630/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,2,panel,4,2.8
217,zero condition,30000,4,Hambardzumyan St,1,Yerevan,35,http://www.myrealty.am/en/item/37229/1-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,2,2.8
3632,newly repaired,67000,14,Tsarav Aghbyur St,2,Yerevan,72,http://www.myrealty.am/en/item/2856/apartment-for-sale-in-Yerevan,1,panel,10,2.8
4145,newly repaired,85000,16,N. Zaryan St,2,Yerevan,72,http://www.myrealty.am/en/item/28865/2-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,other,12,2.8
1233,newly repaired,225000,15,Aram St,3,Yerevan,117,http://www.myrealty.am/en/item/18835/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,other,3,3
3674,newly repaired,67000,5,Lepsus St,4,Yerevan,110,http://www.myrealty.am/en/item/38087/4-senyakanoc-bnakaran-vacharq-Yerevan-Qanaqer-Zeytun,1,stone,4,2.8
15,zero condition,161000,14,Aram St,3,Yerevan,115,http://www.myrealty.am/en/item/1592/apartment-for-sale-in-Yerevan,1,monolit,8,3
2332,good,106000,14,Argishti St,3,Yerevan,105,http://www.myrealty.am/en/item/33580/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,monolit,4,2.8
6534,newly repaired,95000,5,Kievyan St,3,Yerevan,88,http://www.myrealty.am/en/item/14892/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,2,3.2
2869,newly repaired,105000,6,Verin Antarayin,3,Yerevan,81,http://www.myrealty.am/en/item/25227/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,monolit,5,3.2
3550,newly repaired,77000,5,Saryan St,2,Yerevan,50,http://www.myrealty.am/en/item/36425/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,2,2.8
5937,newly repaired,63000,12,M.Khorenatsi St,2,Yerevan,51,http://www.myrealty.am/en/item/8733/apartment-for-sale-in-Yerevan,1,monolit,12,3
6542,newly repaired,100000,5,Teryan St,2,Yerevan,41,http://www.myrealty.am/en/item/16548/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,2,3.2
5491,good,43000,5,Mamikoniants St,2,Yerevan,43,http://www.myrealty.am/en/item/35969/2-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,2,2.8
6644,newly repaired,240000,14,Aram St,4,Yerevan,121,http://www.myrealty.am/en/item/30805/4-senyakanoc-bnakaran-vacharq-Yerevan-Center,2,monolit,4,3
3051,newly repaired,65000,15,Sevak St,3,Yerevan,85,http://www.myrealty.am/en/item/13811/Apartment-for-sale-in-Yerevan,1,monolit,14,3
2382,newly repaired,94000,17,Sasna tsrer St,2,Yerevan,70,http://www.myrealty.am/en/item/31409/2-senyakanoc-bnakaran-vacharq-Yerevan-Davtashen,2,monolit,6,3
4678,newly repaired,48000,14,Shiraz St,4,Yerevan,109,http://www.myrealty.am/en/item/33304/4-senyakanoc-bnakaran-vacharq-Yerevan-Achapnyak,2,panel,1,2.8
6130,newly repaired,57000,14,Mamikoniants St,3,Yerevan,78,http://www.myrealty.am/en/item/18348/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,panel,10,2.8
6767,newly repaired,35000,5,Arshakunyats Ave,1,Yerevan,45,http://www.myrealty.am/en/item/25423/1-senyakanoc-bnakaran-vacharq-Yerevan-Shengavit,1,stone,5,2.8
680,good,33000,16,Galshoyan St,3,Yerevan,82,http://www.myrealty.am/en/item/14644/3-senyakanoc-bnakaran-vacharq-Yerevan-Nor%20Norq,1,other,11,3
1913,good,95000,4,Aghbyur Serob St,3,Yerevan,95,http://www.myrealty.am/en/item/13336/Apartment-for-sale-in-Yerevan,1,panel,3,3
5894,good,142000,17,Sayat Nova Ave,4,Yerevan,90,http://www.myrealty.am/en/item/36367/4-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,other,16,2.8
2028,newly repaired,33000,5,Garegin Nzhdeh Ave,1,Yerevan,30,http://www.myrealty.am/en/item/7671/1-senyakanoc-bnakaran-vacharq-Yerevan-Shengavit,1,stone,2,2.8
6097,newly repaired,43000,5,Mamikoniants St,1,Yerevan,43,http://www.myrealty.am/en/item/33075/1-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,2,3
591,newly repaired,115000,4,Tsarav Aghbyur St,3,Yerevan,94,http://www.myrealty.am/en/item/36435/3-senyakanoc-bnakaran-vacharq-Yerevan-Avan,2,other,2,2.8
6074,newly repaired,170000,12,Mamikoniants St,4,Yerevan,115,http://www.myrealty.am/en/item/16392/4-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,2,monolit,8,3
4101,newly repaired,87000,15,E. Qochar St,4,Yerevan,120,http://www.myrealty.am/en/item/30736/4-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,other,11,2.8
6546,zero condition,70000,14,Tsitsernakaberd Highway,3,Yerevan,84,http://www.myrealty.am/en/item/1343/apartment-for-sale-in-Yerevan,2,monolit,4,3
5935,newly repaired,145000,5,Abovyan St,4,Yerevan,107,http://www.myrealty.am/en/item/29583/4-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,4,3
5815,newly repaired,37000,12,Arshakunyats Ave,2,Yerevan,40,http://www.myrealty.am/en/item/32736/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,9,2.8
3667,newly repaired,66000,5,Baghramyan Ave (Kentron),2,Yerevan,53,http://www.myrealty.am/en/item/32914/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,4,3
6735,good,70000,5,V.Vagharshyan St,3,Yerevan,80,http://www.myrealty.am/en/item/21756/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,2,2.8
1216,newly repaired,83000,15,Mamikoniants St,3,Yerevan,80,http://www.myrealty.am/en/item/32895/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,monolit,14,3
5337,good,41000,9,Fuchik St,1,Yerevan,46,http://www.myrealty.am/en/item/37785/1-senyakanoc-bnakaran-vacharq-Yerevan-Achapnyak,1,monolit,2,2.8
6746,newly repaired,69000,12,Teryan St,2,Yerevan,42,http://www.myrealty.am/en/item/21987/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,other,7,2.8
5183,newly repaired,180000,4,Abovyan St,3,Yerevan,120,http://www.myrealty.am/en/item/32129/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,2,stone,3,3.2
1841,newly repaired,125000,5,Tumanyan St,2,Yerevan,65,http://www.myrealty.am/en/item/34959/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,2,3
2842,zero condition,68000,10,Rostom St,2,Yerevan,90,http://www.myrealty.am/en/item/34943/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,2,other,4,2.8
1417,good,135000,16,Tsitsernakaberd Highway,3,Yerevan,100,http://www.myrealty.am/en/item/34148/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,2,monolit,7,3
2493,zero condition,90000,16,Tsitsernakaberd Highway,3,Yerevan,120,http://www.myrealty.am/en/item/31317/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,2,monolit,6,3
3201,good,75000,13,Argishti St,2,Yerevan,58,http://www.myrealty.am/en/item/37775/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,monolit,3,2.8
1450,good,44000,5,Vratsakan St,2,Yerevan,62,http://www.myrealty.am/en/item/35326/2-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,1,2.6
4445,zero condition,210000,6,Abovyan St,3,Yerevan,100,http://www.myrealty.am/en/item/36636/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,5,3.2
3789,newly repaired,290000,14,Aram St,3,Yerevan,141,http://www.myrealty.am/en/item/37430/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,2,monolit,12,2.8
912,newly repaired,189000,12,Amiryan St,2,Yerevan,95,http://www.myrealty.am/en/item/37773/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,2,monolit,5,3
70,good,160000,5,Nalbandyan St,3,Yerevan,108,http://www.myrealty.am/en/item/13909/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,2,3
6216,newly repaired,55000,10,Arshakunyats Ave,3,Yerevan,86,http://www.myrealty.am/en/item/3125/apartment-for-sale-in-Yerevan,1,panel,4,2.8
6197,good,56000,9,Bryusov dis.,3,Yerevan,82,http://www.myrealty.am/en/item/21338/3-senyakanoc-bnakaran-vacharq-Yerevan-Avan,1,panel,9,2.8
4122,newly repaired,60000,10,Leningradyan St,2,Yerevan,71,http://www.myrealty.am/en/item/22437/2-senyakanoc-bnakaran-vacharq-Yerevan-Achapnyak,1,panel,6,2.8
4407,newly repaired,80000,5,Tigran Mets Ave,3,Yerevan,80,http://www.myrealty.am/en/item/36300/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,5,2.8
4273,good,57500,5,Hr.Kochar St,1,Yerevan,52,http://www.myrealty.am/en/item/23119/1-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,1,2.8
2000,good,110000,4,Tigran Mets Ave,4,Yerevan,116,http://www.myrealty.am/en/item/21509/4-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,other,4,2.8
4919,newly repaired,140000,9,Tumanyan St,3,Yerevan,80,http://www.myrealty.am/en/item/165/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,panel,3,2.8
6594,good,50000,5,Nalbandyan St,1,Yerevan,48,http://www.myrealty.am/en/item/28365/1-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,other,5,3
6691,newly repaired,38000,11,Azatutyan Ave,1,Yerevan,43,http://www.myrealty.am/en/item/29301/1-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,monolit,3,2.8
1860,good,120000,5,A. Khachatrian St,3,Yerevan,127,http://www.myrealty.am/en/item/36632/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,2,2.8
3648,newly repaired,67000,11,Amiryan St,2,Yerevan,45,http://www.myrealty.am/en/item/30210/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,panel,7,3
5618,newly repaired,130000,17,Rostom St,4,Yerevan,130,http://www.myrealty.am/en/item/12955/4-senyakanoc-bnakaran-vacharq-Yerevan-Center,2,monolit,13,3
2271,good,54000,10,NarDos St,2,Yerevan,68,http://www.myrealty.am/en/item/23740/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,panel,10,2.8
214,newly repaired,95000,9,Komitas Ave,3,Yerevan,93,http://www.myrealty.am/en/item/24116/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,2,panel,6,2.8
4116,good,60000,5,Baghramyan av(Arabkir),1,Yerevan,37,http://www.myrealty.am/en/item/23121/1-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,2,2.8
2596,zero condition,95000,14,Tsitsernakaberd Highway,3,Yerevan,119,http://www.myrealty.am/en/item/37418/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,monolit,6,2.8
3204,good,75000,7,N. Zaryan St,3,Yerevan,78,http://www.myrealty.am/en/item/22652/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,4,2.8
339,newly repaired,150000,5,Baghramyan Ave (Kentron),4,Yerevan,130,http://www.myrealty.am/en/item/30739/4-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,4,3.2
952,zero condition,185000,14,Aram St,3,Yerevan,115,http://www.myrealty.am/en/item/4837/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,2,other,14,3
813,good,40000,9,Azatutyan alley,2,Yerevan,70,http://www.myrealty.am/en/item/24276/2-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,panel,6,2.8
3586,good,70000,6,Leo St,2,Yerevan,63,http://www.myrealty.am/en/item/37180/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,4,2.8
2815,newly repaired,80000,9,Vardanants St,3,Yerevan,80,http://www.myrealty.am/en/item/16574/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,panel,7,2.8
4440,newly repaired,255000,14,Aram St,3,Yerevan,110,http://www.myrealty.am/en/item/36596/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,2,monolit,6,3
1854,newly repaired,120000,10,Tumanyan St,3,Yerevan,63,http://www.myrealty.am/en/item/37251/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,panel,5,2.8
850,good,40000,4,Lepsus St,3,Yerevan,74,http://www.myrealty.am/en/item/29264/3-senyakanoc-bnakaran-vacharq-Yerevan-Qanaqer-Zeytun,1,stone,2,2.8
1821,newly repaired,125000,1,Hambardzumyan St,3,Yerevan,91,http://www.myrealty.am/en/item/233/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,3,other,0,3
4413,newly repaired,42000,9,Kajaznuni St,2,Yerevan,48,http://www.myrealty.am/en/item/36318/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,other,1,2.8
3335,newly repaired,72000,14,Davtashen 1 district,4,Yerevan,107,http://www.myrealty.am/en/item/5653/4-senyakanoc-bnakaran-vacharq-Yerevan-Davtashen,1,panel,14,2.8
5779,zero condition,46000,16,Davtashen 1 district,3,Yerevan,96,http://www.myrealty.am/en/item/32892/3-senyakanoc-bnakaran-vacharq-Yerevan-Davtashen,1,monolit,4,2.8
2125,newly repaired,110000,6,Kievyan St,3,Yerevan,72,http://www.myrealty.am/en/item/29378/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,5,3
6484,good,48000,4,Kasyan St,2,Yerevan,54,http://www.myrealty.am/en/item/25761/2-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,4,3.2
618,good,180000,4,Mashtots Ave,4,Yerevan,115,http://www.myrealty.am/en/item/19210/4-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,other,4,2.8
4412,newly repaired,115000,4,Tsarav Aghbyur St,3,Yerevan,94,http://www.myrealty.am/en/item/36328/3-senyakanoc-bnakaran-vacharq-Yerevan-Avan,1,monolit,2,3
3593,zero condition,70000,9,Hambardzumyan St,3,Yerevan,93,http://www.myrealty.am/en/item/36692/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,3,2.8
4266,zero condition,90000,9,M.Khorenatsi St,3,Yerevan,97,http://www.myrealty.am/en/item/19461/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,monolit,2,3
759,newly repaired,220000,13,Amiryan St,3,Yerevan,96,http://www.myrealty.am/en/item/22076/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,monolit,11,3
2176,newly repaired,112000,13,Mamikoniants St,3,Yerevan,104,http://www.myrealty.am/en/item/17747/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,monolit,2,3
2911,newly repaired,80000,4,Heratsi St,3,Yerevan,70,http://www.myrealty.am/en/item/34352/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,2,2.8
5104,newly repaired,46000,5,Komitas Ave,2,Yerevan,40,http://www.myrealty.am/en/item/38128/2-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,5,3
1721,newly repaired,49000,5,Orbeli Yeghbayrner   St,2,Yerevan,64,http://www.myrealty.am/en/item/35923/2-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,5,2.6
1555,newly repaired,140000,4,Isahakyan St,4,Yerevan,93,http://www.myrealty.am/en/item/37757/4-senyakanoc-bnakaran-vacharq-Yerevan-Center,2,stone,4,3.2
